,epsilon,index,action_num_val,action_verbose,td_error,s_value,gamma,reward,probability,q_func_value
641,0.7563225290116047,642,44,"PrivilegeEscalation: target=(3, 2), cost=1.00, prob=1.00, req_access=USER, os=windows, process=daclsvc, access=2",-1.0,0.0,0.99,-660.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
642,0.7559423769507804,643,0,"ServiceScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-661.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
643,0.7555622248899561,644,11,"SubnetScan: target=(2, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-662.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
644,0.7551820728291316,645,25,"PrivilegeEscalation: target=(3, 0), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-663.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
645,0.7548019207683073,646,7,"PrivilegeEscalation: target=(1, 0), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-664.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
646,0.754421768707483,647,67,"Exploit: target=(4, 0), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-665.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
647,0.7540416166466587,648,28,"OSScan: target=(3, 1), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-666.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
648,0.7536614645858344,649,23,"Exploit: target=(3, 0), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-667.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
649,0.75328131252501,650,7,"PrivilegeEscalation: target=(1, 0), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-668.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
650,0.7529011604641858,651,0,"ServiceScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-669.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
651,0.7525210084033613,652,0,"ServiceScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-670.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
652,0.752140856342537,653,10,"OSScan: target=(2, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-671.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
653,0.7517607042817127,654,2,"SubnetScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-672.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
654,0.7513805522208884,655,20,"SubnetScan: target=(3, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-673.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
655,0.7510004001600641,656,30,"ProcessScan: target=(3, 1), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-674.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
656,0.7506202480992397,657,1,"OSScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-675.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
657,0.7502400960384153,658,10,"OSScan: target=(2, 0), cost=1.00, prob=1.00, req_access=USER",-0.9989999999525025,0.0,0.99,-676.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
